isAfterCommit;commitId;comment_lines;complexity;lines;statements
false;d33fbc489560ce7f9ed8c0b8b205d2e4b882af73;2207;2982;725674;5993
true;d33fbc489560ce7f9ed8c0b8b205d2e4b882af73;2207;2982;725674;5993
false;4c25ca5ed6e563088aed5c92a59f76cfd182aec7;2207;2982;725674;5993
true;4c25ca5ed6e563088aed5c92a59f76cfd182aec7;2207;2982;725674;5993
false;aac25d6a7af219d7221d06da3aa8b9e90557d48b;2207;2982;725674;5993
true;aac25d6a7af219d7221d06da3aa8b9e90557d48b;2207;2982;725674;5993
false;e8b64fdb62aba69c83cb1d4722a7bbc71d1a66a0;2207;2982;725674;5993
true;e8b64fdb62aba69c83cb1d4722a7bbc71d1a66a0;2207;2982;725674;5993
false;d4b2b8b755f7393f8989ef574aed5bb45c731d58;2207;2982;725674;5993
true;d4b2b8b755f7393f8989ef574aed5bb45c731d58;2207;2982;725674;5993
false;93184084c63f05ab01dcf88dc7ece774a567f8be;2207;2982;725674;5993
true;93184084c63f05ab01dcf88dc7ece774a567f8be;2207;2982;725674;5993
false;26e400742884db0e474a904f43c43fa4663167a1;2207;2982;725674;5993
true;26e400742884db0e474a904f43c43fa4663167a1;2207;2982;725674;5993
false;509b698bfc906186ef9d5c265af1802b7df07451;2087;2720;723431;5141
true;509b698bfc906186ef9d5c265af1802b7df07451;2087;2720;723431;5141
false;6c461706c611e6a241ef3414a17065903ce0ab8c;2087;2720;723431;5141
true;6c461706c611e6a241ef3414a17065903ce0ab8c;2087;2720;723431;5141
false;92b3b0c0a1ef79c1ec7636e04674a5dfab687199;2087;2720;723431;5141
true;92b3b0c0a1ef79c1ec7636e04674a5dfab687199;2087;2720;723431;5141
false;7ade6ea74406f2c5542de161cd5c4b5f17110111;2087;2720;723431;5141
true;7ade6ea74406f2c5542de161cd5c4b5f17110111;2087;2720;723431;5141
false;53ca284553fad5373e4d3df232b5dd9178f0c50b;2087;2720;723431;5141
true;53ca284553fad5373e4d3df232b5dd9178f0c50b;2087;2720;723431;5141
false;2b89e0940994ce5c43736fc9e7855252da21431a;2087;2720;723431;5141
true;2b89e0940994ce5c43736fc9e7855252da21431a;2087;2720;723431;5141
false;9925d6156d036c97859869aefbdc82dfcf30a9d3;2087;2720;723431;5141
true;9925d6156d036c97859869aefbdc82dfcf30a9d3;2087;2720;723431;5141
false;ceb093e6a1df8bde5fb7562879eaf78661c44161;2087;2720;723431;5141
true;ceb093e6a1df8bde5fb7562879eaf78661c44161;2087;2720;723431;5141
false;3e468dd59d451ec82dc275b72987310a9ae94fc3;2087;2720;723431;5141
true;3e468dd59d451ec82dc275b72987310a9ae94fc3;2087;2720;723431;5141
false;914c581974295c5d2b5ee6e60c0663f797d666b4;2087;2720;723431;5141
true;914c581974295c5d2b5ee6e60c0663f797d666b4;2087;2720;723431;5141
false;ec0b9ae68e4c9016520a5d6ed113c94dd12a156e;2087;2720;723431;5141
true;ec0b9ae68e4c9016520a5d6ed113c94dd12a156e;2087;2720;723431;5141
false;76b208dc83387bb5467dc315b07ac2f33504e9a9;2087;2720;723431;5141
true;76b208dc83387bb5467dc315b07ac2f33504e9a9;2087;2720;723431;5141
false;36c2a6076613fb4701c007fbccfe7241c7d7ff50;2087;2720;723431;5141
true;36c2a6076613fb4701c007fbccfe7241c7d7ff50;2087;2720;723431;5141
false;ab9277d3ebc82f38591a8d821d085be88200d795;2087;2720;723431;5141
true;ab9277d3ebc82f38591a8d821d085be88200d795;2087;2720;723431;5141
false;e9f86cc2955e910078b3764cdd3ce60f16044c62;2087;2720;723431;5141
true;e9f86cc2955e910078b3764cdd3ce60f16044c62;2087;2720;723431;5141
false;7abbf520dfa0818e386af4a85fd1e5a310ca46fd;2087;2720;723431;5141
