isAfterCommit;commitId;comment_lines;complexity;lines;statements
false;74caea8f8f85cf3dde1a8a19db58df1809e7b7b3;3744;1431;17093;2948
true;74caea8f8f85cf3dde1a8a19db58df1809e7b7b3;3744;1431;17093;2948
false;e2de22470e9a4cf5f2a4d98e633a25d07ee2872b;3775;1407;17359;2884
true;e2de22470e9a4cf5f2a4d98e633a25d07ee2872b;3739;1407;16887;2884
false;9086d189b9d5017a5a7f27ad30e70c703c5c9052;3739;1282;17028;2672
true;9086d189b9d5017a5a7f27ad30e70c703c5c9052;3739;1282;17024;2672
false;40cf5c99ef7197b06b794e7f5f907373eb30ac2a;3728;1212;16748;2550
true;40cf5c99ef7197b06b794e7f5f907373eb30ac2a;3733;1208;16727;2541
false;09d5222b1f5c3ca43ccf6894210d897ed32ff498;3742;1232;16871;2596
true;09d5222b1f5c3ca43ccf6894210d897ed32ff498;3749;1235;16883;2600
false;5d2d86bffcb606859fded885d4d52583efd8a18f;3708;1205;16696;2545
true;5d2d86bffcb606859fded885d4d52583efd8a18f;3721;1225;16792;2581
false;473dd7660ba8c5e051e129df0c5c301e2c3a10c4;3709;1209;16725;2556
true;473dd7660ba8c5e051e129df0c5c301e2c3a10c4;3709;1203;16705;2545
false;00cfb95971017e3f458c43a1f27a70bd26a766b4;3706;1209;16645;2552
true;00cfb95971017e3f458c43a1f27a70bd26a766b4;3706;1209;16645;2552
false;10064c046c9f7001653c3458263cb8b85b172e9b;3734;1205;16689;2567
true;10064c046c9f7001653c3458263cb8b85b172e9b;3746;1207;16718;2575
false;a5aecb9d0ed360a340cf9e375a0ac8ec4340b0b4;3734;1200;16703;2583
true;a5aecb9d0ed360a340cf9e375a0ac8ec4340b0b4;3734;1205;16689;2567
false;837c15e4f92b82aa02551f7cfce0caebb53cf13e;3728;1213;16718;2594
true;837c15e4f92b82aa02551f7cfce0caebb53cf13e;3728;1213;16718;2594
false;e69bdabc99faf80053569f9ea022ad26ee588eff;3724;1201;16653;2569
true;e69bdabc99faf80053569f9ea022ad26ee588eff;3724;1201;16653;2569
false;49e3a49dc5ed5d43ecdfda3c399b7c305464d07c;3702;1201;16643;2578
true;49e3a49dc5ed5d43ecdfda3c399b7c305464d07c;3724;1201;16657;2569
false;1796ce324be785b8f45fa64e256c2073e160cbe1;3708;1206;16529;2559
true;1796ce324be785b8f45fa64e256c2073e160cbe1;3706;1203;16512;2553
false;4f7323f7fcbbf5277d9703e61845b088365f84a6;3632;1094;15741;2307
true;4f7323f7fcbbf5277d9703e61845b088365f84a6;3689;1160;16323;2464
false;22d3794d226e0e1281a7d6331a7eaa447a167b61;3633;1071;15670;2278
true;22d3794d226e0e1281a7d6331a7eaa447a167b61;3633;1071;15673;2278
false;f3bec4fc3792b7fa1ba5edc5262350689a36df0b;3629;1060;15605;2267
true;f3bec4fc3792b7fa1ba5edc5262350689a36df0b;3633;1062;15609;2266
false;79e9156d2f7d1256e31dd6cfd9cd1e8585534f97;3580;1052;15475;2243
true;79e9156d2f7d1256e31dd6cfd9cd1e8585534f97;3595;1052;15498;2245
false;9100db55b062585c076247473ab44979fcaf55bd;3580;1052;15476;2243
true;9100db55b062585c076247473ab44979fcaf55bd;3580;1052;15475;2243
false;48c13c990f2781b36af2359ece27715de1473e9a;3511;1017;15233;2180
true;48c13c990f2781b36af2359ece27715de1473e9a;3511;1017;15233;2180
false;01fb1a5775bf5ad692f6f5ff8aeac99faba985b6;3469;1217;15187;2390
true;01fb1a5775bf5ad692f6f5ff8aeac99faba985b6;3471;1219;15196;2393
false;5a9a18501d75cc5181fe3f91095b2fb2e7789db4;3373;1178;14838;2292
true;5a9a18501d75cc5181fe3f91095b2fb2e7789db4;3407;1181;14902;2297
false;80d0b5d4ed954270c2be2a42951b405161218523;3336;1171;14721;2264
true;80d0b5d4ed954270c2be2a42951b405161218523;3362;1172;14770;2265
false;d43ede3a118e93e44461457f75dfed4dcd2318c4;3281;1070;14332;2120
true;d43ede3a118e93e44461457f75dfed4dcd2318c4;3281;1070;14332;2120
false;9530efb4d429bd43dc5dcc57557b805120558063;3165;951;13372;1917
true;9530efb4d429bd43dc5dcc57557b805120558063;3165;951;13367;1917
false;c1a81279ed70ef803e33f57cf61a84d1640de8b0;3135;910;13125;1822
true;c1a81279ed70ef803e33f57cf61a84d1640de8b0;3135;910;13125;1822
